time_OmegaUnits,F_phi
4.41,0.23231130068131614
4.42,0.22555661519781825
4.43,0.21886469561409816
4.44,0.21223788734583116
4.45,0.2056785084425191
4.46,0.1991888486957
4.47,0.19277116876518574
4.48,0.18642769932382508
4.49,0.1801606402212645
4.5,0.17397215966716698
4.51,0.16786439343432497
4.5200000000000005,0.1618394440820867
4.53,0.15589938020049326
4.54,0.1500462356755034
4.55,0.14428200897566376
4.5600000000000005,0.13860866246055725
4.57,0.13302812171134326
4.58,0.12754227488368058
4.59,0.12215297208330159
4.6000000000000005,0.116862024764482
4.61,0.11167120515163033
4.62,0.10658224568419522
4.63,0.1015968384850685
4.64,0.09671663485263458
4.65,0.09194324477659795
4.66,0.08727823647769302
4.67,0.08272313597135861
4.68,0.07827942665543688
4.69,0.0739485489219299
4.7,0.06973189979282769
4.71,0.06563083257999411
4.72,0.06164665656907726
4.73,0.0577806367273853
4.74,0.05403399343564796
4.75,0.050407902243559795
4.76,0.04690349364898022
4.7700000000000005,0.043521852900642484
4.78,0.040264019824202385
4.79,0.0371309886714369
4.8,0.0341237079923811
4.8100000000000005,0.031243080530171493
4.82,0.028489963138345
4.83,0.02586516672032176
4.84,0.023369456190782126
4.8500000000000005,0.02100355045862932
4.86,0.018768122431211554
4.87,0.016663799039460196
4.88,0.014691161283583358
4.89,0.012850744298939515
4.9,0.011143037441698827
4.91,0.009568484393886495
4.92,0.008127483287387697
4.93,0.006820386846480713
4.94,0.005647502548452077
4.95,0.004609092801836056
4.96,0.003705375141809285
4.97,0.0029365224422614224
4.98,0.0023026631440529787
4.99,0.0018038814989626967
5.0,0.001440217828818896
5.01,0.0012116687993021032
5.0200000000000005,0.0011181877078996932
5.03,0.0011596847854878668
5.04,0.0013360275110113871
5.05,0.0016470409387275282
5.0600000000000005,0.0020925080374774954
5.07,0.0026721700414462047
5.08,0.003385726811869688
5.09,0.004232837209148543
5.1000000000000005,0.00521311947482592
5.11,0.0063261516228891946
5.12,0.007571471839855995
5.13,0.008948578893107717
5.14,0.010456932546936273
5.15,0.012095953985774113
5.16,0.013865026244081634
5.17,0.015763494642371485
5.18,0.017790667228855066
5.19,0.019945815226203322
5.2,0.02222817348292078
5.21,0.024636940928840088
5.22,0.02717128103425257
5.23,0.029830322272199592
5.24,0.03261315858345904
5.25,0.035518849843771745
5.26,0.0385464223328637
5.2700000000000005,0.041694869204830426
5.28,0.04496315095946319
