time_OmegaUnits,F_phi
17.988,0.013082206654690764
17.992,0.012522425844296428
17.996,0.011992497685553539
18.0,0.011492418436363241
18.004,0.011022182201915412
18.008,0.010581780936856659
18.012,0.010171204447611805
18.016000000000002,0.009790440394858687
18.02,0.009439474296155933
18.024,0.009118289528723341
18.028,0.008826867332374541
18.032,0.00856518681260161
18.036,0.008333224943811267
18.04,0.008130956572712277
18.044,0.007958354421853671
18.048000000000002,0.007815389093313417
18.052,0.007702029072537119
18.056,0.0076182407323263125
18.06,0.0075639883369760215
18.064,0.007539234046560993
18.068,0.007543937921370347
18.072,0.007578057926490002
18.076,0.007641549936532578
18.080000000000002,0.007734367740514209
18.084,0.00785646304687778
18.088,0.008007785488662137
18.092,0.00818828262881675
18.096,0.008397899965661317
18.1,0.008636580938489733
18.104,0.00890426693331802
18.108,0.009200897288775522
18.112000000000002,0.009526409302138909
18.116,0.009880738235508436
18.12,0.010263817322125753
18.124,0.010675577772832913
18.128,0.011115948782671761
18.132,0.011584857537623228
18.136,0.012082229221485899
18.14,0.012607987022893227
18.144000000000002,0.013162052142468728
18.148,0.013744343800118656
18.152,0.014354779242461235
18.156,0.014993273750392198
18.16,0.015659740646785526
18.164,0.01635409130432907
18.168,0.017076235153494133
18.172,0.017826079690638534
18.176000000000002,0.018603530486242154
18.18,0.01940849119327462
18.184,0.020240863555694114
18.188,0.02110054741707675
18.192,0.021987440729375664
18.196,0.022901439561809196
18.2,0.023842438109877278
18.204,0.024810328704505464
18.208000000000002,0.025805001821315496
18.212,0.026826346090022078
18.216,0.027874248303954727
18.22,0.028948593429703896
18.224,0.03004926461689097
18.228,0.031176143208060784
18.232,0.03232910874869616
18.236,0.033508038997353766
18.240000000000002,0.03471280993591992
18.244,0.03594329577998631
18.248,0.037199368989343874
18.252,0.038480900278594854
18.256,0.039787758627881364
18.26,0.04111981129373032
18.264,0.042476923820013224
18.268,0.043858960049020464
18.272000000000002,0.0452657821326488
18.276,0.046697250543701364
18.28,0.04815322408729942
18.284,0.04963355991240421
18.288,0.05113811352344934
18.292,0.0526667387920812
18.296,0.05421928796900772
18.3,0.05579561169595388
18.304000000000002,0.0573955590177232
18.308,0.05901897739436437
18.312,0.060665712713441546
18.316,0.06233560930240831
18.32,0.06402850994108328
18.324,0.06574425587422719
18.328,0.0674826868242198
18.332,0.06924364100383616
18.336000000000002,0.07102695512912102
18.34,0.07283246443236038
18.344,0.07466000267514909
18.348,0.07650940216155382
18.352,0.07838049375136982
18.356,0.08027310687347086
18.36,0.08218706953925148
18.364,0.08412220835615986
18.368000000000002,0.08607834854132089
18.372,0.08805531393524806
18.376,0.09005292701564323
18.38,0.09207100891128317
18.384,0.0941093794159921
18.388,0.09616785700269828
18.392,0.0982462588375748
18.396,0.10034440079426267
18.400000000000002,0.10246209746817536
18.404,0.10459916219088326
18.408,0.10675540704457825
18.412,0.10893064287661569
18.416,0.11112467931413363
18.42,0.11333732477874817
18.424,0.11556838650132326
18.428,0.11781767053681481
18.432000000000002,0.1200849817791866
18.436,0.12237012397639822
18.44,0.12467289974546338
18.444,0.126993110587577
18.448,0.1293305569033108
18.452,0.13168503800787543
18.456,0.13405635214644904
18.46,0.13644429650956946
18.464,0.13884866724859102
18.468,0.1412692594912029
18.472,0.14370586735700902
18.476,0.14615828397316774
18.48,0.14862630149009115
18.484,0.15110971109720045
18.488,0.15360830303874007
18.492,0.15612186662964508
18.496,0.1586501902714644
18.5,0.16119306146833556
18.504,0.16375026684301286
18.508,0.16632159215294473
18.512,0.16890682230640172
18.516000000000002,0.1715057413786519
18.52,0.17411813262818432
18.524,0.17674377851297657
18.528,0.17938246070680985
18.532,0.18203396011562456
18.536,0.18469805689392094
18.54,0.18737453046119792
18.544,0.1900631595184353
18.548000000000002,0.19276372206461156
18.552,0.19547599541326133
18.556,0.1981997562090673
18.56,0.20093478044448948
18.564,0.20368084347642612
18.568,0.2064377200429094
18.572,0.2092051842798302
18.576,0.21198300973769624
18.580000000000002,0.21477096939841597
18.584,0.21756883569211272
18.588,0.22037638051396458
18.592,0.22319337524106972
18.596,0.2260195907493359
18.6,0.22885479743039322
18.604,0.23169876520852842
18.608,0.23455126355763994
18.612000000000002,0.23741206151821176
18.616,0.2402809277143064
18.62,0.24315763037057395
18.624,0.24604193732927704
18.628,0.24893361606733075
18.632,0.25183243371335456
18.636,0.2547381570647382
18.64,0.2576505526047165
18.644000000000002,0.26056938651945505
18.648,0.2634944247151439
18.652,0.26642543283509856
18.656,0.2693621762768662
18.66,0.272304420209338
18.664,0.2752519295898637
18.668,0.27820446918137015
18.672,0.2811618035694784
18.676000000000002,0.28412369717962366
18.68,0.287089914294172
18.684,0.29006021906953494
18.688,0.29303437555328127
18.692,0.296012147701242
18.696,0.298993299394612
18.7,0.30197759445704164
18.704,0.30496479667172116
18.708000000000002,0.3079546697984562
18.712,0.3109469775907301
18.716,0.31394148381275705
18.72,0.3169379522565189
18.724,0.31993614675878995
18.728,0.3229358312181451
18.732,0.32593676961195056
18.736,0.32893872601333823
18.740000000000002,0.3319414646081587
18.744,0.3349447497119158
18.748,0.3379483457866782
18.752,0.34095201745796966
18.756,0.3439555295316335
18.76,0.3469586470106742
18.764,0.34996113511207033
18.768,0.3529627592835627
18.772000000000002,0.35596328522041176
18.776,0.35896247888212707
18.78,0.3619601065091634
18.784,0.36495593463958814
18.788,0.36794973012571325
18.792,0.37094126015069284
18.796,0.373930292245087
18.8,0.376916594303387
18.804000000000002,0.37989993460050475
18.808,0.3828800818082217
18.812,0.3858568050115995
18.816,0.38882987372534733
18.82,0.39179905791014896
18.824,0.3947641279889463
18.828,0.3977248548631777
18.832,0.40068100992897054
18.836000000000002,0.4036323650932893
18.84,0.4065786927900325
18.844,0.40951976599608386
18.848,0.41245535824731266
18.852,0.4153852436545213
18.856,0.41830919691934443
18.86,0.4212269933500911
18.864,0.42413840887753596
18.868000000000002,0.4270432200706517
18.872,0.4299412041522898
18.876,0.43283213901479844
18.88,0.43571580323558745
18.884,0.43859197609262834
18.888,0.44146043757989956
18.892,0.44432096842276503
18.896,0.4471733500932921
18.900000000000002,0.45001736482550847
18.904,0.4528527956305898
18.908,0.45567942631198444
18.912,0.45849704148047143
18.916,0.4613054265691511
18.92,0.4641043678483646
18.924,0.4668936524405471
18.928,0.4696730683350083
18.932000000000002,0.4724424044026421
18.936,0.4752014504105633
18.94,0.47794999703667035
18.944,0.48068783588413533
18.948,0.48341475949581636
18.952,0.4861305613685953
18.956,0.48883503596763656
18.96,0.491527978740569
18.964,0.4942091861315877
18.968,0.4968784555954758
18.972,0.4995355856115457
18.976,0.5021803756974982
18.98,0.5048126264231969
18.984,0.5074321394243627
18.988,0.5100387174161799
18.992,0.5126321642068182
18.996,0.5152122847108688
19.0,0.5177788849626925
19.004,0.520331772129679
19.008,0.5228707545254191
19.012,0.5253956416227854
19.016000000000002,0.5279062440669219
19.02,0.5304023736881437
19.024,0.5328838435147439
19.028,0.5353504677857052
19.032,0.5378020619633208
19.036,0.5402384427457174
19.04,0.5426594280792841
19.044,0.5450648371710062
19.048000000000002,0.5474544905006978
19.052,0.5498282098331408
19.056,0.5521858182301211
19.06,0.5545271400623701
19.064,0.5568520010214002
19.068,0.5591602281312437
19.072,0.5614516497600879
19.076,0.5637260956318085
19.080000000000002,0.5659833968373988
19.084,0.5682233858462953
19.088,0.5704458965176004
19.092,0.5726507641111953
19.096,0.5748378252987523
19.1,0.5770069181746362
19.104,0.5791578822667008
19.108,0.5812905585469744
19.112000000000002,0.5834047894422397
19.116,0.5855004188445038
19.12,0.5875772921213535
19.124,0.5896352561262089
19.128,0.5916741592084555
19.132,0.5936938512234713
19.136,0.5956941835425406
19.14,0.5976750090626496
19.144000000000002,0.5996361822161744
19.148,0.6015775589804521
19.152,0.6034989968872349
19.156,0.6054003550320324
19.16,0.6072814940833351
19.164,0.6091422762917228
19.168,0.6109825654988544
19.172,0.6128022271463415
19.176000000000002,0.6146011282845019
19.18,0.6163791375809965
19.184,0.618136125329345
19.188,0.6198719634573234
19.192,0.6215865255352392
19.196,0.6232796867840876
19.2,0.6249513240835857
19.204,0.6266013159800857
19.208000000000002,0.6282295426943644
19.212,0.6298358861292908
19.216,0.6314202298773718
19.22,0.6329824592281733
19.224,0.634522461175615
19.228,0.6360401244251472
19.232,0.6375353394007958
19.236,0.6390079982520859
19.240000000000002,0.6404579948608391
19.244,0.6418852248478467
19.248,0.6432895855794123
19.252,0.6446709761737708
19.256,0.6460292975073809
19.26,0.6473644522210882
19.264,0.6486763447261621
19.268,0.6499648812102035
19.272000000000002,0.6512299696429251
19.276,0.6524715197818038
19.28,0.6536894431776
19.284,0.6548836531797539
19.288,0.6560540649416484
19.292,0.6572005954257415
19.296,0.6583231634085712
19.3,0.659421689485629
19.304000000000002,0.6604960960761025
19.308,0.6615463074274867
19.312,0.6625722496200671
19.316,0.663573850571268
19.32,0.6645510400398704
19.324,0.6655037496301012
19.328,0.6664319127955856
19.332,0.6673354648431711
19.336000000000002,0.6682143429366186
19.34,0.6690684861001607
19.344,0.6698978352219264
19.348,0.6707023330572369
19.352,0.6714819242317643
19.356,0.6722365552445588
19.36,0.6729661744709455
19.364,0.6736707321652841
19.368000000000002,0.6743501804635978
19.372,0.6750044733860685
19.376,0.6756335668393986
19.38,0.6762374186190384
19.384,0.6768159884112821
19.388,0.6773692377952277
19.392,0.6778971302446053
19.396,0.6783996311294711
19.400000000000002,0.6788767077177668
19.404,0.6793283291767471
19.408,0.6797544665742729
19.412,0.6801550928799689
19.416,0.6805301829662517
19.42,0.6808797136092194
19.424,0.6812036634894112
19.428,0.6815020131924322
19.432000000000002,0.6817747452094443
19.436,0.6820218439375243
19.44,0.6822432956798887
19.444,0.6824390886459838
19.448,0.6826092129514446
19.452,0.6827536606179194
19.456,0.6828724255727611
19.46,0.6829655036485873
19.464,0.6830328925827044
19.468,0.6830745920164025
19.472,0.6830906034941169
19.476,0.6830809304624548
19.48,0.6830455782690921
19.484,0.6829845541615388
19.488,0.682897867285771
19.492,0.6827855286847305
19.496,0.6826475512966952
19.5,0.6824839499535169
19.504,0.6822947413787288
19.508,0.6820799441855186
19.512,0.6818395788745775
19.516000000000002,0.6815736678318142
19.52,0.6812822353259377
19.524,0.680965307505915
19.528,0.6806229123982948
19.532,0.6802550799044039
19.536,0.6798618417974143
19.54,0.6794432317192808
19.544,0.6789992851775515
19.548000000000002,0.6785300395420476
19.552,0.6780355340414195
19.556,0.6775158097595703
19.56,0.6769709096319557
19.564,0.676400878441757
19.568,0.6758057628159241
19.572,0.675185611221097
19.576,0.6745404739593978
19.580000000000002,0.6738704031640997
19.584,0.6731754527951689
19.588,0.6724556786346845
19.592,0.671711138282131
19.596,0.6709418911495687
19.6,0.6701479984566819
19.604,0.6693295232257006
19.608,0.6684865302762035
19.612000000000002,0.667619086219795
19.616,0.6667272594546652
19.62,0.6658111201600231
19.624,0.6648707402904143
19.628,0.6639061935699138
19.632,0.6629175554862027
19.636,0.6619049032845241
19.64,0.6608683159615185
19.644000000000002,0.6598078742589437
19.648,0.6587236606572754
19.652,0.657615759369189
19.656,0.6564842563329288
19.66,0.655329239205557
19.664,0.6541507973560872
19.668,0.6529490218585057
19.672,0.651724005484675
19.676000000000002,0.6504758426971257
19.68,0.6492046296417309
19.684,0.6479104641402742
19.688,0.6465934456828994
19.692,0.6452536754204513
19.696,0.6438912561567031
19.7,0.6425062923404773
19.704,0.6410988900576533
19.708000000000002,0.6396691570230658
19.712,0.6382172025722957
19.716,0.6367431376533532
19.72,0.6352470748182519
19.724,0.6337291282144776
19.728,0.6321894135763497
19.732,0.6306280482162797
19.736,0.6290451510159195
19.740000000000002,0.627440842417213
19.744,0.625815244413338
19.748,0.6241684805395482
19.752,0.6225006758639128
19.756,0.6208119569779555
19.76,0.6191024519871894
19.764,0.6173722905015567
19.768,0.6156216036257676
19.772000000000002,0.6138505239495361
19.776,0.6120591855377263
19.78,0.6102477239203956
19.784,0.6084162760827425
19.788,0.6065649804549608
19.792,0.6046939769019971
19.796,0.602803406713216
19.8,0.6008934125919702
19.804000000000002,0.5989641386450785
19.808,0.5970157303722144
19.812,0.5950483346551998
19.816,0.5930620997472126
19.82,0.5910571752619004
19.824,0.5890337121624114
19.828,0.5869918627503319
19.832,0.5849317806545405
19.836000000000002,0.582853620819975
19.84,0.5807575394963135
19.844,0.5786436942265716
19.848,0.5765122438356167
19.852,0.5743633484185979
19.856,0.5721971693292949
19.86,0.5700138691683857
19.864,0.5678136117716335
19.868000000000002,0.565596562197996
19.872,0.5633628867176527
19.876,0.5611127527999576
19.88,0.5588463291013157
19.884,0.5565637854529777
19.888,0.5542652928487682
19.892,0.5519510234327337
19.896,0.5496211504867171
19.900000000000002,0.5472758484178654
19.904,0.5449152927460589
19.908,0.5425396600912746
19.912,0.540149128160878
19.916,0.5377438757368468
19.92,0.5353240826629259
19.924,0.5328899298317157
19.928,0.5304415991716951
19.932000000000002,0.527979273634179
19.936,0.5255031371802109
19.94,0.5230133747673934
19.944,0.5205101723366552
19.948,0.5179937167989569
19.952,0.5154641960219387
19.956,0.5129217988165043
19.96,0.5103667149233503
19.964000000000002,0.5077991349994352
19.968,0.5052192506043941
19.972,0.5026272541868946
19.976,0.5000233390709421
19.98,0.49740769944212787
19.984,0.49478053033382485
19.988,0.4921420276133348
19.992,0.4894923879679797
19.996,0.48683180889114724
20.0,0.48416048866828465
20.004,0.48147862636284816
20.008,0.47878642180220027
20.012,0.4760840755634667
20.016000000000002,0.473371788959345
20.02,0.47064976402386904
20.024,0.467918203498133
20.028,0.46517731081597075
20.032,0.4624272900895964
20.036,0.4596683460952022
20.04,0.4569006842585216
20.044,0.4541245106403501
20.048000000000002,0.4513400319220316
20.052,0.4485474553909076
20.056,0.44574698892573306
20.06,0.44293884098205577
20.064,0.44012322057756587
20.068,0.4373003372774113
20.072,0.43447040117948194
20.076,0.43163362289966667
20.080000000000002,0.4287902135570786
20.084,0.4259403847592537
20.088,0.42308434858732313
20.092,0.42022231758115847
20.096,0.41735450472449404
20.1,0.4144811234300226
20.104,0.4116023875244721
20.108,0.40871851123365693
20.112000000000002,0.4058297091675116
20.116,0.4029361963051019
20.12,0.4000381879796208
20.124,0.39713589986336345
20.128,0.39422954795268755
20.132,0.39131934855295825
20.136,0.3884055182634763
20.14,0.38548827396239727
20.144000000000002,0.38256783279163226
20.148,0.3796444121417426
20.152,0.37671822963682056
20.156,0.37378950311936376
20.16,0.37085845063513745
20.164,0.36792529041803296
20.168,0.3649902408749181
20.172,0.36205352057048296
20.176000000000002,0.3591153482120805
20.18,0.35617594263456553
20.184,0.35323552278513004
20.188,0.35029430770813813
20.192,0.34735251652996124
20.196,0.3444103684438126
20.2,0.34146808269458634
20.204,0.33852587856369626
20.208000000000002,0.3355839753539217
20.212,0.332642592374256
20.216,0.3297019489247627
20.22,0.32676226428143784
20.224,0.32382375768108035
20.228,0.320886648306172
20.232,0.3179511552697668
20.236,0.31501749760039244
20.240000000000002,0.3120858942269624
20.244,0.3091565639637039
20.248,0.3062297254950948
20.252,0.3033055973608232
20.256,0.30038439794075544
20.26,0.29746634543992717
20.264,0.2945516578735487
20.268,0.29164055305203224
20.272000000000002,0.2887332485660375
20.276,0.2858299617715389
20.28,0.2829309097749157
20.284,0.28003630941806457
20.288,0.27714637726353536
20.292,0.2742613295796948
20.296,0.2713813823259138
20.3,0.2685067511377819
20.304000000000002,0.2656376513123513
20.308,0.26277429779340944
20.312,0.2599169051567803
20.316,0.2570656875956588
20.32,0.25422085890597523
20.324,0.25138263247179465
20.328,0.24855122125074738
20.332,0.24572683775949755
20.336000000000002,0.2429096940592454
20.34,0.2401000017412667
20.344,0.2372979719124905
20.348,0.23450381518111496
20.352,0.23171774164226314
20.356,0.22893996086367924
20.36,0.22617068187146658
20.364,0.223410113135867
20.368000000000002,0.22065846255708618
20.372,0.21791593745115956
20.376,0.21518274453586692
20.38,0.2124590899166912
20.384,0.209745179072825
20.388,0.20704121684322452
20.392,0.20434740741271357
20.396,0.20166395429813644
20.400000000000002,0.19899106033456118
20.404,0.19632892766153592
20.408,0.19367775770939594
20.412,0.19103775118562558
20.416,0.18840910806127337
20.42,0.1857920275574235
20.424,0.18318670813172128
20.428,0.18059334746495892
20.432000000000002,0.17801214244771452
20.436,0.17544328916705465
20.44,0.1728869828932922
20.444,0.1703434180668071
20.448,0.16781278828492766
20.452,0.16529528628887366
20.456,0.16279110395076238
20.46,0.16030043226067892
20.464000000000002,0.15782346131381025
20.468,0.15536038029764565
20.472,0.15291137747924208
20.476,0.15047664019255777
20.48,0.1480563548258535
20.484,0.1456507068091615
20.488,0.14325988060182507
20.492,0.140884059680108
20.496,0.13852342652487454
20.5,0.13617816260934193
20.504,0.13384844838690524
20.508,0.13153446327903548
20.512,0.129236385663252
20.516000000000002,0.12695439286116997
20.52,0.1246886611266231
20.524,0.12243936563386335
20.528,0.12020668046583721
20.532,0.11799077860254055
20.536,0.11579183190945157
20.54,0.11361001112604355
20.544,0.11144548585437757
20.548000000000002,0.10929842454777568
20.552,0.10716899449957656
20.556,0.10505736183197244
20.56,0.1029636914849296
20.564,0.10088814720519217
20.568,0.09883089153537063
20.572,0.0967920858031151
20.576,0.09477189011037412
20.580000000000002,0.09277046332274051
20.584,0.09078796305888322
20.588,0.0888245456800681
20.592,0.08688036627976604
20.596,0.08495557867335056
20.6,0.08305033538788477
20.604,0.08116478765199918
20.608,0.07929908538585959
20.612000000000002,0.07745337719122705
20.616,0.07562781034160992
20.62,0.07382253077250836
20.624,0.07203768307175251
20.628,0.07027341046993428
20.632,0.06852985483093414
20.636,0.06680715664254232
20.64,0.06510545500717624
20.644000000000002,0.06342488763269412
20.648,0.061765590823305065
20.652,0.060127699470576786
20.656,0.05851134704454131
20.66,0.05691666558489884
20.664,0.05534378569232073
20.668,0.05379283651985191
20.672,0.05226394576441362
20.676000000000002,0.050757239658406235
20.68,0.04927284296141346
20.684,0.047810878952007856
20.688,0.04637146941965851
20.692,0.04495473465674127
20.696,0.043560793450651766
20.7,0.0421897630760221
20.704,0.040841759287041327
20.708000000000002,0.039516896309880346
20.712,0.0382152868352217
20.716,0.03693704201089442
20.72,0.03568227143461488
20.724,0.0344510831468335
20.728,0.033243583623688025
20.732,0.032059877770064076
20.736,0.030900068912762566
20.740000000000002,0.029764258793775235
20.744,0.028652547563668203
20.748,0.027565033775074032
20.752,0.026501814376292804
20.756,0.02546298470500222
20.76,0.02444863848207759
20.764,0.023458867805521744
20.768,0.022493763144505043
20.772000000000002,0.021553413333516395
20.776,0.020637905566625002
20.78,0.019747325391853494
20.784,0.01888175670566273
20.788,0.018041281747548484
20.792,0.017225981094750313
20.796,0.0164359336570731
20.8,0.01567121667182122
20.804000000000002,0.014931905698845909
20.808,0.014218074615705947
20.812,0.013529795612941879
20.816,0.01286713918946422
20.82,0.012230174148055687
20.824,0.011618967590987808
20.828,0.011033584915752011
20.832,0.01047408981090569
20.836000000000002,0.009940544252033102
20.84,0.009433008497821567
20.844,0.008951541086253078
20.848,0.008496198830911461
20.852,0.008067036817405426
20.856,0.007664108399907439
20.86,0.0072874651978088525
20.864,0.006937157092491262
20.868000000000002,0.006613232224214297
20.872,0.006315736989120028
20.876,0.006044716036354074
20.88,0.005800212265303588
20.884,0.005582266822952135
