time_OmegaUnits,F_phi
16.446,0.3182254083977073
16.452,0.3195990970078232
16.458000000000002,0.32097457659981615
16.464,0.3223515529458648
16.47,0.323729730338277
16.476,0.325108811658307
16.482,0.3264884984454838
16.488,0.3278684909674263
16.494,0.3292484882901369
16.5,0.33062818834875024
16.506,0.3320072880187259
16.512,0.3333854831874673
16.518,0.3347624688263474
16.524,0.33613793906312767
16.53,0.3375115872547524
16.536,0.33888310606049954
16.542,0.3402521875154721
16.548000000000002,0.34161852310441476
16.554000000000002,0.34298180383583177
16.56,0.3443417203163971
16.566,0.3456979628256313
16.572,0.34705022139083264
16.578,0.3483981858622397
16.584,0.3497415459884125
16.59,0.35107999149180913
16.596,0.35241321214454224
16.602,0.3537408978442966
16.608,0.355062738690388
16.614,0.35637842505994693
16.62,0.35768764768420525
16.626,0.35899009772487067
16.632,0.3602854668505667
16.638,0.3615734473133227
16.644000000000002,0.3628537320250901
16.65,0.3641260146342726
16.656,0.3653899896022435
16.662,0.36664535227983774
16.668,0.3678917989837945
16.674,0.3691290270731345
16.68,0.3703567350254498
16.686,0.3715746225130896
16.692,0.37278239047922157
16.698,0.37397974121374683
16.704,0.3751663784290536
16.71,0.37634200733558865
16.716,0.37750633471722306
16.722,0.37865906900640045
16.728,0.37979992035904064
16.734,0.380928600729185
16.740000000000002,0.38204482394336137
16.746,0.38314830577464937
16.752,0.3842387640164272
16.758,0.38531591855578134
16.764,0.3863794914465585
16.77,0.3874292069820409
16.776,0.3884647917672264
16.782,0.3894859747906944
16.788,0.3904924874960377
16.794,0.3914840638528406
16.8,0.3924604404271865
16.806,0.3934213564516756
16.812,0.3943665538949299
16.818,0.395295777530575
16.824,0.3962087750056704
16.830000000000002,0.3971052969085779
16.836000000000002,0.39798509683624483
16.842,0.3988479314608854
16.848,0.39969356059604144
16.854,0.4005217472620058
16.86,0.40133225775058873
16.866,0.40212486168921036
16.872,0.4028993321042994
16.878,0.4036554454839856
16.884,0.40439298184006256
16.89,0.4051117247692069
16.896,0.40581146151343583
16.902,0.40649198301978623
16.908,0.40715308399919775
16.914,0.4077945629845868
16.92,0.4084162223880848
16.926000000000002,0.40901786855744077
16.932,0.40959931183155557
16.938,0.41016036659514055
16.944,0.4107008513324865
16.95,0.4112205886803197
16.956,0.411719405479736
16.962,0.4121971328271971
16.968,0.4126536061245687
16.974,0.41308866512819453
16.98,0.4135021539969823
16.986,0.41389392133949554
16.992,0.4142638202600303
16.998,0.41461170840366834
17.004,0.41493744800029014
17.01,0.415240905907533
17.016000000000002,0.4155219536526866
17.022000000000002,0.4157804674735052
17.028,0.41601632835793334
17.034,0.41622942208272234
17.04,0.4164196392509328
17.046,0.4165868753283094
17.052,0.41673103067851447
17.058,0.41685201059721194
17.064,0.4169497253449881
17.07,0.4170240901790988
17.076,0.41707502538403307
17.082,0.4171024563008856
17.088,0.4171063133555233
17.094,0.41708653208553587
17.1,0.4170430531659698
17.106,0.4169758224338254
17.112000000000002,0.41688479091131664
17.118000000000002,0.4167699148278799
17.124,0.41663115564092584
17.13,0.41646848005532916
17.136,0.4162818600416421
17.142,0.416071272853031
17.148,0.4158367010409257
17.154,0.41557813246937697
17.16,0.4152955603281136
17.166,0.4149889831442943
17.172,0.41465840479295113
17.178,0.41430383450611563
17.184,0.4139252868806245
17.19,0.41352278188460184
17.196,0.41309634486260877
17.202,0.41264600653946437
17.208000000000002,0.41217180302272627
17.214,0.4116737758038345
17.22,0.41115197175791
17.226,0.41060644314221056
17.232,0.41003724759323873
17.238,0.4094444481225013
17.244,0.4088281131109176
17.25,0.40818831630187835
17.256,0.4075251367929521
17.262,0.4068386590262375
17.268,0.40612897277736654
17.274,0.4053961731431552
17.28,0.4046403605279015
17.286,0.40386164062833557
17.292,0.40306012441722133
17.298000000000002,0.40223592812561065
17.304000000000002,0.40138917322375467
17.31,0.40051998640067205
17.316,0.39962849954238006
17.322,0.3987148497087899
17.328,0.3977791791092695
17.334,0.39682163507687906
17.34,0.3958423700412853
17.346,0.3948415415003536
17.352,0.39381931199043035
17.358,0.39277584905531565
17.364,0.3917113252139349
17.37,0.3906259179267135
17.376,0.3895198095606634
17.382,0.38839318735318823
17.388,0.38724624337461167
17.394000000000002,0.3860791744894398
17.400000000000002,0.38489218231636263
17.406,0.3836854731870095
17.412,0.3824592581034538
17.418,0.3812137526944949
17.424,0.37994917717070653
17.43,0.3786657562782798
17.436,0.37736371925165463
17.442,0.37604329976496614
17.448,0.3747047358822999
17.454,0.3733482700067822
17.46,0.3719741488285078
17.466,0.37058262327131986
17.472,0.36917394843845214
17.478,0.3677483835570528
17.484,0.36630619192158986
17.490000000000002,0.36484764083616766
17.496,0.3633730015557496
17.502,0.36188254922632035
17.508,0.36037656282398334
17.514,0.3588553250930207
17.52,0.3573191224829256
17.526,0.35576824508442084
17.532,0.3542029865644814
17.538,0.35262364410037506
17.544,0.35103051831273807
17.55,0.3494239131977004
17.556,0.3478041360580793
17.562,0.3461714974336563
17.568,0.3445263110305537
17.574,0.3428688936497325
17.580000000000002,0.34119956511462113
17.586000000000002,0.33951864819790234
17.592,0.3378264685474687
17.598,0.33612335461157006
17.604,0.3344096375631679
17.61,0.3326856512235177
17.616,0.33095173198499767
17.622,0.329208218733204
17.628,0.3274554527683295
17.634,0.3256937777258501
17.64,0.3239235394965335
17.646,0.3221450861457952
17.652,0.3203587678324197
17.658,0.31856493672666664
17.664,0.3167639469277871
17.67,0.3149561543809652
17.676000000000002,0.31314191679371034
17.682,0.31132159355171973
17.688,0.3094955456342353
17.694,0.30766413552891103
17.7,0.30582772714621936
17.706,0.30398668573341553
17.712,0.3021413777880794
17.718,0.3002921709712643
17.724,0.29843943402026674
17.73,0.2965835366610478
17.736,0.29472484952032274
17.742,0.29286374403734383
17.748,0.2910005923754029
17.754,0.28913576733307
17.76,0.28726964225519663
17.766000000000002,0.28540259094370657
17.772000000000002,0.28353498756819223
17.778,0.2816672065763506
17.784,0.27979962260426977
17.79,0.2779326103865994
17.796,0.2760665446666259
17.802,0.2742018001062724
17.808,0.2723387511960544
17.814,0.2704777721650086
17.82,0.268619236890622
17.826,0.26676351880878574
17.832,0.2649109908237942
17.838,0.26306202521841915
17.844,0.2612169935640762
17.85,0.2593762666311121
17.856,0.2575402142992375
17.862000000000002,0.25570920546812387
17.868000000000002,0.2538836079681954
17.874,0.252063788471635
17.88,0.250250112403629
17.886,0.2484429438538776
17.892,0.24664264548839107
17.898,0.24484957846159686
17.904,0.2430641023287828
17.91,0.2412865749588982
17.916,0.23951735244773695
17.922,0.2377567890315267
17.928,0.23600523700094705
17.934,0.23426304661560027
17.94,0.2325305660189582
17.946,0.23080814115380735
17.952,0.22909611567821636
17.958000000000002,0.22739483088204854
17.964,0.22570462560404217
17.97,0.2240258361494805
17.976,0.22235879620847537
17.982,0.220703836774886
17.988,0.21906128606589384
17.994,0.21743146944226052
18.0,0.21581470932928246
18.006,0.21421132513847246
18.012,0.2126216331899845
18.018,0.21104594663580473
18.024,0.20948457538372928
18.03,0.20793782602215127
18.036,0.20640600174567614
18.042,0.20488940228158653
18.048000000000002,0.2033883238171768
18.054000000000002,0.2019030589279787
18.06,0.20043389650689522
18.066,0.19898112169426474
18.072,0.19754501580887485
18.078,0.19612585627994278
18.084,0.19472391658008342
18.09,0.1933394661592837
18.096,0.19197277037989935
18.102,0.19062409045269546
18.108,0.18929368337394525
18.114,0.1879818018636084
18.12,0.18668869430460186
18.126,0.1854146046831839
18.132,0.18415977253046562
18.138,0.18292443286506835
18.144000000000002,0.18170881613694084
18.150000000000002,0.18051314817235273
18.156,0.17933765012008113
18.162,0.17818253839880374
18.168,0.17704802464571298
18.174,0.17593431566636847
18.18,0.1748416133857975
18.186,0.17377011480086144
18.192,0.17272001193389905
18.198,0.1716914917876605
18.204,0.17068473630154482
18.21,0.16969992230915304
18.216,0.1687372214971695
18.222,0.16779680036558148
18.228,0.16687882018925107
18.234,0.16598343698084672
18.240000000000002,0.16511080145514836
18.246,0.16426105899473367
18.252,0.1634343496170573
18.258,0.16263080794292986
18.264,0.16185056316640878
18.27,0.16109373902610646
18.276,0.16036045377792707
18.282,0.15965082016923654
18.288,0.15896494541447567
18.294,0.1583029311722222
18.3,0.15766487352370848
18.306,0.15705086295280107
18.312,0.15646098432744798
18.318,0.15589531688259942
18.324,0.15535393420460494
18.330000000000002,0.15483690421709506
18.336000000000002,0.1543442891683478
18.342,0.15387614562014637
18.348,0.1534325244381299
18.354,0.15301347078364028
18.36,0.15261902410706843
18.366,0.15224921814270082
18.372,0.15190408090506774
18.378,0.15158363468679648
18.384,0.15128789605796694
18.39,0.151016875866973
18.396,0.15077057924288711
18.402,0.15054900559933
18.408,0.15035214863984125
18.414,0.15017999636475327
18.42,0.15003253107956308
18.426000000000002,0.149909729404802
18.432000000000002,0.14981156228740045
18.438,0.14973799501354315
18.444,0.14968898722301244
18.45,0.14966449292501646
18.456,0.14966446051549515
18.462,0.14968883279590303
18.468,0.14973754699345954
18.474,0.14981053478286466
18.48,0.14990772230947144
18.486,0.15002903021391048
18.492,0.15017437365815817
18.498,0.15034366235304275
18.504,0.15053680058717972
18.51,0.15075368725732724
18.516000000000002,0.15099421590015674
18.522000000000002,0.15125827472542497
18.528,0.1515457466505419
18.534,0.15185650933652328
18.54,0.1521904352253174
18.546,0.15254739157849662
18.552,0.1529272405173013
18.558,0.15332983906402686
18.564,0.15375503918474015
18.57,0.1542026878333145
18.576,0.15467262699677073
18.582,0.15516469374191036
18.588,0.15567872026323015
18.594,0.15621453393210177
18.6,0.15677195734720403
18.606,0.15735080838619386
18.612000000000002,0.1579509002586006
18.618000000000002,0.15857204155992866
18.624,0.15921403632695402
18.63,0.15987668409419786
18.636,0.16055977995156268
18.642,0.16126311460311324
18.648,0.16198647442698655
18.654,0.16272964153641356
18.66,0.16349239384183603
18.666,0.16427450511409974
18.672,0.16507574504870712
18.678,0.16589587933111136
18.684,0.16673466970303188
18.69,0.1675918740297751
18.696,0.1684672463685383
18.702,0.16936053703768036
18.708000000000002,0.17027149268693662
18.714,0.1711998563685619
18.72,0.17214536760937668
18.726,0.17310776248370105
18.732,0.17408677368715156
18.738,0.17508213061128353
18.744,0.1760935594190547
18.75,0.17712078312109159
18.756,0.17816352165273483
18.762,0.17922149195184314
18.768,0.1802944080373326
18.774,0.18138198108843126
18.78,0.18248391952462323
18.786,0.1835999290862634
18.792,0.18472971291583756
18.798000000000002,0.18587297163984492
18.804000000000002,0.1870294034512821
18.81,0.18819870419270238
18.816,0.18938056743982917
18.822,0.19057468458569843
18.828,0.19178074492530742
18.834,0.19299843574074438
18.84,0.19422744238677817
18.846,0.1954674483768792
18.852,0.1967181354696512
18.858,0.19797918375564846
18.864,0.19925027174455223
18.87,0.20053107645268464
18.876,0.2018212734908332
18.882,0.20312053715236097
18.888,0.20442854050158113
18.894000000000002,0.20574495546236574
18.900000000000002,0.2070694529069669
18.906,0.20840170274502695
18.912,0.20974137401274723
18.918,0.211088134962196
18.924,0.21244165315072677
18.93,0.21380159553048403
18.936,0.2151676285379685
18.942,0.21653941818364056
18.948,0.21791663014153353
18.954,0.21929892983885246
18.96,0.2206859825455337
18.966,0.2220774534637404
18.972,0.22347300781726742
18.978,0.22487231094083202
18.984,0.22627502836922475
18.990000000000002,0.22768082592629474
18.996,0.22908936981374647
19.002,0.23050032669971998
19.008,0.2319133638071341
19.014,0.233328149001763
19.02,0.23474435088002504
19.026,0.2361616388564585
19.032,0.2375796832508587
19.038,0.23899815537505242
19.044,0.24041672761928728
19.05,0.2418350735382092
19.056,0.2432528679364053
19.062,0.24466978695348907
19.068,0.24608550814870178
19.074,0.2474997105850099
19.080000000000002,0.2489120749126718
19.086000000000002,0.2503222834522514
19.092,0.2517300202770584
19.098,0.2531349712949872
19.104,0.25453682432973584
19.11,0.2559352692013809
19.116,0.25732999780628557
19.122,0.2587207041963188
19.128,0.26010708465736515
19.134,0.26148883778710036
19.14,0.26286566457201516
19.146,0.26423726846366163
19.152,0.26560335545410524
19.158,0.2669636341505575
19.164,0.2683178158491725
19.17,0.26966561460798444
19.176000000000002,0.2710067473189662
19.182000000000002,0.2723409337791901
19.188,0.2736678967610712
19.194,0.27498736208167224
19.2,0.2762990586710521
19.206,0.27760271863964103
19.212,0.2788980773446195
19.218,0.28018487345528625
19.224,0.2814628490173977
19.23,0.2827317495164569
19.236,0.28399132393994075
19.242,0.28524132483844306
19.248,0.2864815083857202
19.254,0.28771163443762143
19.26,0.28893146658988783
19.266000000000002,0.290140772234805
19.272000000000002,0.2913393226166935
19.278,0.29252689288622136
19.284,0.2937032621535251
19.29,0.2948682135401247
19.296,0.2960215342296176
19.302,0.297163015517138
19.308,0.29829245285757083
19.314,0.2994096459125025
19.32,0.3005143985959008
19.326,0.3016065191185093
19.332,0.3026858200309424
19.338,0.30375211826547616
19.344,0.30480523517651426
19.35,0.3058449965797273
19.356,0.3068712327898503
19.362000000000002,0.30788377865712846
19.368000000000002,0.3088824736024039
19.374,0.30986716165083206
19.38,0.3108376914642202
19.386,0.31179391637197934
19.392,0.3127356944006808
19.398,0.3136628883022117
19.404,0.3145753655805199
19.41,0.31547299851694366
19.416,0.31635566419411776
19.422,0.3172232445184522
19.428,0.3180756262411758
19.434,0.3189127009779418
19.44,0.3197343652269887
19.446,0.3205405203858522
19.452,0.32133107276662737
19.458000000000002,0.32210593360977335
19.464,0.32286501909645976
19.47,0.3236082503594524
19.476,0.3243355534925358
19.482,0.32504685955846946
19.488,0.32574210459547953
19.494,0.3264212296222809
19.5,0.32708418064163214
19.506,0.32773090864242493
19.512,0.32836136960030005
19.518,0.3289755244768039
19.524,0.3295733392170722
19.53,0.33015478474605575
19.536,0.3307198369632802
19.542,0.33126847673614757
19.548000000000002,0.3318006898917814
19.554000000000002,0.33231646720741864
19.56,0.3328158043993523
19.566,0.3332987021104268
19.572,0.3337651658960955
19.578,0.3342152062090404
19.584,0.3346488383823622
19.59,0.3350660826113456
19.596,0.3354669639338071
19.602,0.3358515122090297
19.608,0.33621976209529514
19.614,0.3365717530260179
19.62,0.33690752918449024
